Sign,x,y,Z,Roll,Fore,Index,Ring,Little
computer(PC),0.015625,0.007812,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),0.007812,0.023438,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),-0.007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),-0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),-0.023438,0.007812,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.083333,0.0,0.0,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.083333,0.0,0.0,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0
computer(PC),0.0,0.015625,0.007812,0.0,0.25,0.5,0.0,0.0
computer(PC),0.0,0.015625,0.007812,0.0,0.25,0.5,0.0,0.0
computer(PC),0.0,0.0,0.007812,0.0,0.25,0.5,0.0,0.0
computer(PC),-0.023438,0.0,0.0,0.0,0.5,0.0,0.0,0.0
computer(PC),-0.03125,0.0,0.0,0.0,0.5,0.0,0.0,0.0
computer(PC),-0.015625,0.0,0.0,0.0,0.5,0.0,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0
computer(PC),0.0,-0.007812,0.0,0.0,0.5,0.75,0.0,0.0
computer(PC),-0.007812,-0.023438,0.0,0.0,0.5,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),0.015625,0.015625,0.0,0.0,0.75,0.75,0.25,0.25
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.25
computer(PC),0.0,0.015625,0.0,0.0,0.75,0.75,0.25,0.25
computer(PC),0.0,0.007812,0.0,0.083333,0.5,0.75,0.75,0.75
computer(PC),-0.007812,0.039062,0.0,0.083333,0.5,0.75,0.75,0.75
computer(PC),0.0,0.078125,0.0,0.083333,0.25,0.5,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),-0.023438,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.023438,0.015625,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.75
computer(PC),0.0625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.023438,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),-0.023438,-0.015625,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),-0.03125,-0.015625,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),-0.03125,-0.023438,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,-0.015625,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,-0.023438,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),-0.015625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.03125,-0.015625,0.007812,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.03125,-0.007812,0.007812,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),-0.015625,-0.007812,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),-0.03125,-0.015625,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,-0.007812,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,-0.015625,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,-0.023438,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),-0.015625,-0.007812,0.0,0.0,0.75,0.5,0.25,0.25
computer(PC),0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.25
computer(PC),-0.023438,-0.015625,0.0,0.0,0.75,0.5,0.25,0.25
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.75,0.25,0.25
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.75,0.25,0.25
computer(PC),0.0,-0.007812,0.0,0.083333,0.5,0.75,0.25,0.25
computer(PC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.166667,0.5,0.75,0.75,0.75
computer(PC),-0.023438,0.0,0.0,0.083333,0.5,0.75,0.75,0.75
computer(PC),-0.0625,0.0,0.0,0.0,0.25,0.75,0.25,0.25
computer(PC),0.007812,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.023438,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.023438,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.007812,0.015625,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.007812,0.007812,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.0,0.015625,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),-0.03125,0.140625,0.0,0.166667,0.5,0.75,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.007812,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.015625,-0.007812,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),0.0,0.015625,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),-0.015625,0.046875,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.015625,0.0,0.916667,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.015625,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.015625,-0.007812,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.015625,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),-0.007812,-0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.078125,-0.015625,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.015625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.015625,0.0,0.0,0.5,0.75,0.5,0.5
computer(PC),0.007812,0.023438,0.007812,0.0,0.5,0.5,0.5,0.5
computer(PC),-0.015625,0.007812,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),-0.007812,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.015625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.015625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.5,0.25,0.25
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.5,0.25,0.25
computer(PC),-0.007812,0.0,0.0,0.083333,0.5,0.5,0.25,0.25
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.023438,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.75
computer(PC),0.09375,-0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.078125,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.5
computer(PC),0.007812,0.007812,0.0,0.0,0.5,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.75
computer(PC),0.007812,0.007812,0.0,0.0,0.5,0.75,0.75,0.75
computer(PC),0.015625,-0.007812,0.007812,0.0,0.75,0.25,0.0,0.0
computer(PC),0.015625,0.0,0.007812,0.0,0.75,0.25,0.0,0.0
computer(PC),0.007812,0.007812,0.007812,0.0,0.75,0.25,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.5
computer(PC),-0.007812,0.0,0.0,0.0,0.75,0.5,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0
computer(PC),0.054688,0.0,0.0,0.083333,0.25,0.75,0.25,0.25
computer(PC),0.054688,0.0,0.0,0.083333,0.25,0.75,0.25,0.25
computer(PC),0.039062,0.0,0.0,0.083333,0.25,0.75,0.25,0.25
computer(PC),0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.5
computer(PC),-0.007812,0.0,0.0,0.0,0.0,0.75,0.5,0.5
computer(PC),-0.007812,0.0,0.0,0.0,0.0,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.5
computer(PC),0.007812,0.0,0.0,0.166667,0.25,0.75,0.75,0.75
computer(PC),0.007812,0.007812,0.0,0.083333,0.25,0.75,0.75,0.75
computer(PC),0.007812,0.007812,0.0,0.083333,0.25,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.015625,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.5,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.5,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.5,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,-0.007812,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.007812,0.007812,0.0,0.083333,0.75,0.5,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.5,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.5,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),-0.007812,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.023438,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.023438,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.03125,-0.007812,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),-0.007812,0.015625,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.015625,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),-0.007812,-0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.007812,0.0,0.0,0.0,0.25,0.75,0.0,0.0
computer(PC),0.015625,0.007812,0.0,0.0,0.0,0.5,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.0,0.0,0.25,0.0,0.0
computer(PC),0.007812,0.0,0.0,0.0,0.5,0.75,0.25,0.25
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.25
computer(PC),0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.015625,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.015625,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,-0.007812,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.007812,-0.007812,0.0,0.0,0.5,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
computer(PC),0.015625,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.015625,0.015625,0.0,0.0,0.5,0.75,0.75,0.75
computer(PC),0.0,0.015625,0.0,0.0,0.5,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0
computer(PC),0.007812,0.0,0.0,0.0,0.25,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0
computer(PC),0.015625,0.007812,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),0.007812,0.023438,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),-0.007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),-0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),-0.023438,0.007812,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.083333,0.0,0.0,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.083333,0.0,0.0,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0
computer(PC),0.0,0.015625,0.007812,0.0,0.25,0.5,0.0,0.0
computer(PC),0.0,0.015625,0.007812,0.0,0.25,0.5,0.0,0.0
computer(PC),0.0,0.0,0.007812,0.0,0.25,0.5,0.0,0.0
computer(PC),-0.023438,0.0,0.0,0.0,0.5,0.0,0.0,0.0
computer(PC),-0.03125,0.0,0.0,0.0,0.5,0.0,0.0,0.0
computer(PC),-0.015625,0.0,0.0,0.0,0.5,0.0,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0
computer(PC),0.0,-0.007812,0.0,0.0,0.5,0.75,0.0,0.0
computer(PC),-0.007812,-0.023438,0.0,0.0,0.5,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),0.015625,0.015625,0.0,0.0,0.75,0.75,0.25,0.25
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.25
computer(PC),0.0,0.015625,0.0,0.0,0.75,0.75,0.25,0.25
computer(PC),0.0,0.007812,0.0,0.083333,0.5,0.75,0.75,0.75
computer(PC),-0.007812,0.039062,0.0,0.083333,0.5,0.75,0.75,0.75
computer(PC),0.0,0.078125,0.0,0.083333,0.25,0.5,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),-0.023438,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.023438,0.015625,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.75
computer(PC),0.0625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.023438,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),-0.023438,-0.015625,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),-0.03125,-0.015625,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),-0.03125,-0.023438,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,-0.015625,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,-0.023438,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),-0.015625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.03125,-0.015625,0.007812,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.03125,-0.007812,0.007812,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),-0.015625,-0.007812,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),-0.03125,-0.015625,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,-0.007812,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,-0.015625,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,-0.023438,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),-0.015625,-0.007812,0.0,0.0,0.75,0.5,0.25,0.25
computer(PC),0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.25
computer(PC),-0.023438,-0.015625,0.0,0.0,0.75,0.5,0.25,0.25
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.75,0.25,0.25
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.75,0.25,0.25
computer(PC),0.0,-0.007812,0.0,0.083333,0.5,0.75,0.25,0.25
computer(PC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.166667,0.5,0.75,0.75,0.75
computer(PC),-0.023438,0.0,0.0,0.083333,0.5,0.75,0.75,0.75
computer(PC),-0.0625,0.0,0.0,0.0,0.25,0.75,0.25,0.25
computer(PC),0.007812,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.023438,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.023438,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.007812,0.015625,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.007812,0.007812,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.0,0.015625,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),-0.03125,0.140625,0.0,0.166667,0.5,0.75,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.007812,0.0,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.015625,-0.007812,0.0,0.083333,0.75,0.75,0.0,0.0
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),0.0,0.015625,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),-0.015625,0.046875,0.0,0.083333,0.5,0.75,0.0,0.0
computer(PC),0.0,0.007812,0.0,0.0,0.0,0.0,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.015625,0.0,0.916667,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.015625,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.015625,-0.007812,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),0.015625,0.0,0.0,0.0,0.75,0.75,0.0,0.0
computer(PC),-0.007812,-0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.078125,-0.015625,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.015625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.015625,0.0,0.0,0.5,0.75,0.5,0.5
computer(PC),0.007812,0.023438,0.007812,0.0,0.5,0.5,0.5,0.5
computer(PC),-0.015625,0.007812,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),-0.007812,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5
computer(PC),0.015625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.015625,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.5,0.25,0.25
computer(PC),0.0,0.0,0.0,0.083333,0.5,0.5,0.25,0.25
computer(PC),-0.007812,0.0,0.0,0.083333,0.5,0.5,0.25,0.25
computer(PC),0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.007812,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),-0.023438,0.0,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.75
computer(PC),0.09375,-0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.078125,0.007812,0.0,0.0,0.75,0.75,0.75,0.75
computer(PC),0.0,0.015625,0.0,0.083333,0.75,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.5
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.5
computer(PC),0.007812,0.007812,0.0,0.0,0.5,0.75,0.75,0.75
computer(PC),0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.75
computer(PC),0.007812,0.007812,0.0,0.0,0.5,0.75,0.75,0.75
cost,0.0,-0.023438,0.0,0.0,0.75,0.25,0.75,0.75
cost,0.0,-0.023438,0.0,0.0,0.75,0.25,0.75,0.75
cost,0.0,-0.023438,0.0,0.0,0.75,0.25,0.75,0.75
cost,0.007812,0.0,0.0,0.0,0.75,0.5,0.75,0.75
cost,0.007812,0.0,0.0,0.0,0.75,0.5,0.75,0.75
cost,0.0,0.007812,0.0,0.0,0.75,0.5,0.75,0.75
